Module,Dependency,License,Url
akarion-compliance-cloud,fast-text-encoding@1.0.3,Apache-2.0,https://github.com/samthor/fast-text-encoding
akarion-compliance-cloud,fastest-levenshtein@1.0.12,MIT,https://github.com/ka-weihe/fastest-levenshtein
akarion-compliance-cloud,fastq@1.10.0,ISC,https://github.com/mcollina/fastq
akarion-compliance-cloud,faye-websocket@0.11.3,Apache-2.0,https://github.com/faye/faye-websocket-node
akarion-compliance-cloud,faye@1.4.0,Apache-2.0,https://github.com/faye/faye
akarion-compliance-cloud,fb-watchman@2.0.1,Apache-2.0,https://github.com/facebook/watchman
akarion-compliance-cloud,fd-slicer@1.1.0,MIT,https://github.com/andrewrk/node-fd-slicer
akarion-compliance-cloud,fflate@0.3.11,MIT,https://github.com/101arrowz/fflate
akarion-compliance-cloud,figgy-pudding@3.5.2,ISC,https://github.com/npm/figgy-pudding
akarion-compliance-cloud,figures@3.2.0,MIT,https://github.com/sindresorhus/figures
akarion-compliance-cloud,file-entry-cache@6.0.1,MIT,https://github.com/royriojas/file-entry-cache
akarion-compliance-cloud,file-loader@4.3.0,MIT,https://github.com/webpack-contrib/file-loader
akarion-compliance-cloud,file-saver@2.0.5,MIT,https://github.com/eligrey/FileSaver.js
akarion-compliance-cloud,file-uri-to-path@1.0.0,MIT,https://github.com/TooTallNate/file-uri-to-path
akarion-compliance-cloud,filesize@3.6.1,BSD-3-Clause,https://github.com/avoidwork/filesize.js
akarion-compliance-cloud,fill-range@4.0.0,MIT,https://github.com/jonschlinkert/fill-range
akarion-compliance-cloud,fill-range@7.0.1,MIT,https://github.com/jonschlinkert/fill-range
akarion-compliance-cloud,finalhandler@1.1.2,MIT,https://github.com/pillarjs/finalhandler
akarion-compliance-cloud,find-babel-config@1.2.0,MIT,https://github.com/tleunen/find-babel-config
akarion-compliance-cloud,find-cache-dir@2.1.0,MIT,https://github.com/avajs/find-cache-dir
akarion-compliance-cloud,find-cache-dir@3.3.1,MIT,https://github.com/avajs/find-cache-dir
akarion-compliance-cloud,find-in-files@0.5.0,MIT,https://github.com/kaesetoast/find-in-files
akarion-compliance-cloud,find-root@1.1.0,MIT,https://github.com/js-n/find-root
akarion-compliance-cloud,find-up@1.1.2,MIT,https://github.com/sindresorhus/find-up
akarion-compliance-cloud,find-up@2.1.0,MIT,https://github.com/sindresorhus/find-up
akarion-compliance-cloud,find-up@3.0.0,MIT,https://github.com/sindresorhus/find-up
akarion-compliance-cloud,find-up@4.1.0,MIT,https://github.com/sindresorhus/find-up
akarion-compliance-cloud,find-up@5.0.0,MIT,https://github.com/sindresorhus/find-up
akarion-compliance-cloud,find-versions@4.0.0,MIT,https://github.com/sindresorhus/find-versions
akarion-compliance-cloud,find@0.1.7,MIT*,https://github.com/yuanchuan/find
akarion-compliance-cloud,flat-cache@3.0.4,MIT,https://github.com/royriojas/flat-cache
akarion-compliance-cloud,flatted@3.1.0,ISC,https://github.com/WebReflection/flatted
akarion-compliance-cloud,flush-write-stream@1.1.1,MIT,https://github.com/mafintosh/flush-write-stream
akarion-compliance-cloud,follow-redirects@1.14.8,MIT,https://github.com/follow-redirects/follow-redirects
akarion-compliance-cloud,fontkit@1.8.1,MIT,https://github.com/foliojs/fontkit
akarion-compliance-cloud,for-in@1.0.2,MIT,https://github.com/jonschlinkert/for-in
akarion-compliance-cloud,forever-agent@0.6.1,Apache-2.0,https://github.com/mikeal/forever-agent
akarion-compliance-cloud,fork-ts-checker-webpack-plugin@3.1.1,MIT,https://github.com/TypeStrong/fork-ts-checker-webpack-plugin
akarion-compliance-cloud,fork-ts-checker-webpack-plugin@5.2.1,MIT,https://github.com/TypeStrong/fork-ts-checker-webpack-plugin
akarion-compliance-cloud,form-data@2.3.3,MIT,https://github.com/form-data/form-data
akarion-compliance-cloud,form-data@3.0.1,MIT,https://github.com/form-data/form-data
akarion-compliance-cloud,forwarded@0.1.2,MIT,https://github.com/jshttp/forwarded
akarion-compliance-cloud,frac@1.1.2,Apache-2.0,https://github.com/SheetJS/frac
akarion-compliance-cloud,fragment-cache@0.2.1,MIT,https://github.com/jonschlinkert/fragment-cache
akarion-compliance-cloud,fresh@0.5.2,MIT,https://github.com/jshttp/fresh
akarion-compliance-cloud,from2@2.3.0,MIT,https://github.com/hughsk/from2
akarion-compliance-cloud,fs-extra@10.0.0,MIT,https://github.com/jprichardson/node-fs-extra
akarion-compliance-cloud,fs-extra@4.0.3,MIT,https://github.com/jprichardson/node-fs-extra
akarion-compliance-cloud,fs-extra@7.0.1,MIT,https://github.com/jprichardson/node-fs-extra
akarion-compliance-cloud,fs-extra@8.1.0,MIT,https://github.com/jprichardson/node-fs-extra
akarion-compliance-cloud,fs-extra@9.1.0,MIT,https://github.com/jprichardson/node-fs-extra
akarion-compliance-cloud,fs-minipass@2.1.0,ISC,https://github.com/npm/fs-minipass
akarion-compliance-cloud,fs-monkey@1.0.1,Public Domain,https://github.com/streamich/fs-monkey
akarion-compliance-cloud,fs-write-stream-atomic@1.0.10,ISC,https://github.com/npm/fs-write-stream-atomic
akarion-compliance-cloud,fs.realpath@1.0.0,ISC,https://github.com/isaacs/fs.realpath
akarion-compliance-cloud,fsevents@1.2.13,MIT,https://github.com/strongloop/fsevents
akarion-compliance-cloud,fsevents@2.3.2,MIT,https://github.com/fsevents/fsevents
akarion-compliance-cloud,function-bind@1.1.1,MIT,https://github.com/Raynos/function-bind
akarion-compliance-cloud,functional-red-black-tree@1.0.1,MIT,https://github.com/mikolalysenko/functional-red-black-tree
akarion-compliance-cloud,functions-have-names@1.2.2,MIT,https://github.com/inspect-js/functions-have-names
akarion-compliance-cloud,fuse.js@3.6.1,Apache-2.0,https://github.com/krisk/Fuse
akarion-compliance-cloud,gauge@2.7.4,ISC,https://github.com/iarna/gauge
akarion-compliance-cloud,gaxios@4.1.0,Apache-2.0,https://github.com/googleapis/gaxios
akarion-compliance-cloud,gcp-metadata@4.2.1,Apache-2.0,https://github.com/googleapis/gcp-metadata
akarion-compliance-cloud,gensync@1.0.0-beta.2,MIT,https://github.com/loganfsmyth/gensync
akarion-compliance-cloud,get-assigned-identifiers@1.2.0,Apache-2.0,https://github.com/goto-bus-stop/get-assigned-identifiers
akarion-compliance-cloud,get-caller-file@2.0.5,ISC,https://github.com/stefanpenner/get-caller-file
akarion-compliance-cloud,get-intrinsic@1.1.1,MIT,https://github.com/ljharb/get-intrinsic
akarion-compliance-cloud,get-own-enumerable-property-symbols@3.0.2,ISC,https://github.com/mightyiam/get-own-enumerable-property-symbols
akarion-compliance-cloud,get-package-type@0.1.0,MIT,https://github.com/cfware/get-package-type
akarion-compliance-cloud,get-stdin@4.0.1,MIT,https://github.com/sindresorhus/get-stdin
akarion-compliance-cloud,get-stdin@8.0.0,MIT,https://github.com/sindresorhus/get-stdin
akarion-compliance-cloud,get-stream@3.0.0,MIT,https://github.com/sindresorhus/get-stream
akarion-compliance-cloud,get-stream@4.1.0,MIT,https://github.com/sindresorhus/get-stream
akarion-compliance-cloud,get-stream@5.2.0,MIT,https://github.com/sindresorhus/get-stream
akarion-compliance-cloud,get-symbol-description@1.0.0,MIT,https://github.com/inspect-js/get-symbol-description
akarion-compliance-cloud,get-value@2.0.6,MIT,https://github.com/jonschlinkert/get-value
akarion-compliance-cloud,getos@3.2.1,MIT,https://github.com/retrohacker/getos
akarion-compliance-cloud,getpass@0.1.7,MIT,https://github.com/arekinath/node-getpass
akarion-compliance-cloud,glob-parent@3.1.0,ISC,https://github.com/es128/glob-parent
akarion-compliance-cloud,glob-parent@5.1.2,ISC,https://github.com/gulpjs/glob-parent
akarion-compliance-cloud,glob-parent@6.0.2,ISC,https://github.com/gulpjs/glob-parent
akarion-compliance-cloud,glob-promise@3.4.0,ISC,https://github.com/ahmadnassri/glob-promise
akarion-compliance-cloud,glob-to-regexp@0.3.0,BSD*,https://github.com/fitzgen/glob-to-regexp
akarion-compliance-cloud,glob@7.1.6,ISC,https://github.com/isaacs/node-glob
akarion-compliance-cloud,glob@7.2.0,ISC,https://github.com/isaacs/node-glob
akarion-compliance-cloud,global-dirs@3.0.0,MIT,https://github.com/sindresorhus/global-dirs
akarion-compliance-cloud,global-modules@2.0.0,MIT,https://github.com/jonschlinkert/global-modules
akarion-compliance-cloud,global-prefix@3.0.0,MIT,https://github.com/jonschlinkert/global-prefix
akarion-compliance-cloud,globals@11.12.0,MIT,https://github.com/sindresorhus/globals
akarion-compliance-cloud,globals@12.4.0,MIT,https://github.com/sindresorhus/globals
akarion-compliance-cloud,globals@9.18.0,MIT,https://github.com/sindresorhus/globals
akarion-compliance-cloud,globalthis@1.0.2,MIT,https://github.com/ljharb/System.global
akarion-compliance-cloud,globby@11.0.3,MIT,https://github.com/sindresorhus/globby
akarion-compliance-cloud,globby@6.1.0,MIT,https://github.com/sindresorhus/globby
akarion-compliance-cloud,globby@7.1.1,MIT,https://github.com/sindresorhus/globby
akarion-compliance-cloud,globby@9.2.0,MIT,https://github.com/sindresorhus/globby
akarion-compliance-cloud,globjoin@0.1.4,MIT,https://github.com/amobiz/globjoin
akarion-compliance-cloud,gonzales-pe@4.3.0,MIT,https://github.com/tonyganch/gonzales-pe
akarion-compliance-cloud,good-listener@1.2.2,MIT,https://github.com/zenorocha/good-listener
akarion-compliance-cloud,google-auth-library@6.1.4,Apache-2.0,https://github.com/googleapis/google-auth-library-nodejs
akarion-compliance-cloud,google-p12-pem@3.0.3,MIT,https://github.com/google/google-p12-pem
akarion-compliance-cloud,googleapis-common@4.4.3,Apache-2.0,https://github.com/googleapis/nodejs-googleapis-common
akarion-compliance-cloud,googleapis@66.0.0,Apache-2.0,https://github.com/googleapis/google-api-nodejs-client
akarion-compliance-cloud,graceful-fs@4.2.4,ISC,https://github.com/isaacs/node-graceful-fs
akarion-compliance-cloud,graceful-readlink@1.0.1,MIT,https://github.com/zhiyelee/graceful-readlink
akarion-compliance-cloud,graphlib@2.1.8,MIT,https://github.com/dagrejs/graphlib
akarion-compliance-cloud,growly@1.3.0,MIT,https://github.com/theabraham/growly
akarion-compliance-cloud,gtoken@5.1.0,MIT,https://github.com/google/node-gtoken
akarion-compliance-cloud,gzip-size@5.1.1,MIT,https://github.com/sindresorhus/gzip-size
akarion-compliance-cloud,handle-thing@2.0.1,MIT,https://github.com/indutny/handle-thing
akarion-compliance-cloud,handlebars@4.7.7,MIT,https://github.com/wycats/handlebars.js
akarion-compliance-cloud,har-schema@2.0.0,ISC,https://github.com/ahmadnassri/har-schema
akarion-compliance-cloud,har-validator@5.1.5,MIT,https://github.com/ahmadnassri/node-har-validator
akarion-compliance-cloud,hard-rejection@2.1.0,MIT,https://github.com/sindresorhus/hard-rejection
akarion-compliance-cloud,has-ansi@2.0.0,MIT,https://github.com/sindresorhus/has-ansi
akarion-compliance-cloud,has-bigints@1.0.1,MIT,https://github.com/ljharb/has-bigints
akarion-compliance-cloud,has-flag@3.0.0,MIT,https://github.com/sindresorhus/has-flag
akarion-compliance-cloud,has-flag@4.0.0,MIT,https://github.com/sindresorhus/has-flag
akarion-compliance-cloud,has-symbols@1.0.2,MIT,https://github.com/inspect-js/has-symbols
akarion-compliance-cloud,has-tostringtag@1.0.0,MIT,https://github.com/inspect-js/has-tostringtag
akarion-compliance-cloud,has-unicode@2.0.1,ISC,https://github.com/iarna/has-unicode
akarion-compliance-cloud,has-value@0.3.1,MIT,https://github.com/jonschlinkert/has-value
akarion-compliance-cloud,has-value@1.0.0,MIT,https://github.com/jonschlinkert/has-value
akarion-compliance-cloud,has-values@0.1.4,MIT,https://github.com/jonschlinkert/has-values
akarion-compliance-cloud,has-values@1.0.0,MIT,https://github.com/jonschlinkert/has-values
akarion-compliance-cloud,has@1.0.3,MIT,https://github.com/tarruda/has
akarion-compliance-cloud,hash-base@3.1.0,MIT,https://github.com/crypto-browserify/hash-base
akarion-compliance-cloud,hash-sum@1.0.2,MIT,https://github.com/bevacqua/hash-sum
akarion-compliance-cloud,hash-sum@2.0.0,MIT,https://github.com/bevacqua/hash-sum
akarion-compliance-cloud,hash.js@1.1.7,MIT,https://github.com/indutny/hash.js
akarion-compliance-cloud,he@1.2.0,MIT,https://github.com/mathiasbynens/he
akarion-compliance-cloud,heap@0.2.6,PSF,https://github.com/qiao/heap.js
akarion-compliance-cloud,helmet-csp@3.3.1,MIT,https://github.com/helmetjs/helmet
akarion-compliance-cloud,hex-color-regex@1.1.0,MIT,https://github.com/regexps/hex-color-regex
akarion-compliance-cloud,highlight.js@10.5.0,BSD-3-Clause,https://github.com/highlightjs/highlight.js
akarion-compliance-cloud,hmac-drbg@1.0.1,MIT,https://github.com/indutny/hmac-drbg
akarion-compliance-cloud,hoopy@0.1.4,MIT,git+https://gitlab.com/philbooth/hoopy
akarion-compliance-cloud,hosted-git-info@2.8.9,ISC,https://github.com/npm/hosted-git-info
akarion-compliance-cloud,hosted-git-info@4.0.2,ISC,https://github.com/npm/hosted-git-info
akarion-compliance-cloud,hpack.js@2.1.6,MIT,https://github.com/indutny/hpack.js
akarion-compliance-cloud,hsl-regex@1.0.0,MIT,https://github.com/regexps/hsl-regex
akarion-compliance-cloud,hsla-regex@1.0.0,MIT,https://github.com/regexps/hsla-regex
akarion-compliance-cloud,hsts@2.2.0,MIT,https://github.com/helmetjs/hsts
akarion-compliance-cloud,html-encoding-sniffer@1.0.2,MIT,https://github.com/jsdom/html-encoding-sniffer
akarion-compliance-cloud,html-encoding-sniffer@2.0.1,MIT,https://github.com/jsdom/html-encoding-sniffer
akarion-compliance-cloud,html-entities@1.4.0,MIT,https://github.com/mdevils/node-html-entities
akarion-compliance-cloud,html-escaper@2.0.2,MIT,https://github.com/WebReflection/html-escaper
akarion-compliance-cloud,html-minifier@3.5.21,MIT,https://github.com/kangax/html-minifier
akarion-compliance-cloud,html-tags@2.0.0,MIT,https://github.com/sindresorhus/html-tags
akarion-compliance-cloud,html-tags@3.1.0,MIT,https://github.com/sindresorhus/html-tags
akarion-compliance-cloud,html-webpack-plugin@3.2.0,MIT,https://github.com/jantimon/html-webpack-plugin
akarion-compliance-cloud,html2canvas@1.0.0-rc.7,MIT,https://github.com/niklasvh/html2canvas
akarion-compliance-cloud,html2markdown@1.1.0,MIT,https://github.com/alexgorbatchev/html2markdown
akarion-compliance-cloud,htmlparser2@3.10.1,MIT,https://github.com/fb55/htmlparser2
akarion-compliance-cloud,htmlparser2@6.1.0,MIT,https://github.com/fb55/htmlparser2
akarion-compliance-cloud,http-assert@1.5.0,MIT,https://github.com/jshttp/http-assert
akarion-compliance-cloud,http-deceiver@1.2.7,MIT,https://github.com/indutny/http-deceiver
akarion-compliance-cloud,http-errors@1.6.3,MIT,https://github.com/jshttp/http-errors
akarion-compliance-cloud,http-errors@1.7.2,MIT,https://github.com/jshttp/http-errors
akarion-compliance-cloud,http-errors@1.8.0,MIT,https://github.com/jshttp/http-errors
akarion-compliance-cloud,http-errors@1.8.1,MIT,https://github.com/jshttp/http-errors
akarion-compliance-cloud,http-parser-js@0.5.3,MIT,https://github.com/creationix/http-parser-js
akarion-compliance-cloud,http-proxy-agent@4.0.1,MIT,https://github.com/TooTallNate/node-http-proxy-agent
akarion-compliance-cloud,http-proxy-middleware@0.19.1,MIT,https://github.com/chimurai/http-proxy-middleware
akarion-compliance-cloud,http-proxy@1.18.1,MIT,https://github.com/http-party/node-http-proxy
akarion-compliance-cloud,http-signature@1.2.0,MIT,https://github.com/joyent/node-http-signature
akarion-compliance-cloud,https-browserify@1.0.0,MIT,https://github.com/substack/https-browserify
akarion-compliance-cloud,https-proxy-agent@5.0.0,MIT,https://github.com/TooTallNate/node-https-proxy-agent
akarion-compliance-cloud,human-signals@1.1.1,Apache-2.0,https://github.com/ehmicky/human-signals
akarion-compliance-cloud,husky@4.3.7,MIT,https://github.com/typicode/husky
akarion-compliance-cloud,i18next@19.8.4,MIT,https://github.com/i18next/i18next
akarion-compliance-cloud,iconv-lite@0.4.24,MIT,https://github.com/ashtuchkin/iconv-lite
akarion-compliance-cloud,iconv-lite@0.6.2,MIT,https://github.com/ashtuchkin/iconv-lite
akarion-compliance-cloud,icss-utils@4.1.1,ISC,https://github.com/css-modules/icss-utils
akarion-compliance-cloud,ieee754@1.1.13,BSD-3-Clause,https://github.com/feross/ieee754
akarion-compliance-cloud,iferr@0.1.5,MIT,https://github.com/shesek/iferr
akarion-compliance-cloud,ignore@3.3.10,MIT,https://github.com/kaelzhang/node-ignore
akarion-compliance-cloud,ignore@4.0.6,MIT,https://github.com/kaelzhang/node-ignore
akarion-compliance-cloud,ignore@5.1.8,MIT,https://github.com/kaelzhang/node-ignore
akarion-compliance-cloud,immediate@3.0.6,MIT,https://github.com/calvinmetcalf/immediate
akarion-compliance-cloud,immutable@4.0.0,MIT,https://github.com/immutable-js/immutable-js
akarion-compliance-cloud,import-cwd@2.1.0,MIT,https://github.com/sindresorhus/import-cwd
akarion-compliance-cloud,import-fresh@2.0.0,MIT,https://github.com/sindresorhus/import-fresh
akarion-compliance-cloud,import-fresh@3.3.0,MIT,https://github.com/sindresorhus/import-fresh
akarion-compliance-cloud,import-from@2.1.0,MIT,https://github.com/sindresorhus/import-from
akarion-compliance-cloud,import-lazy@4.0.0,MIT,https://github.com/sindresorhus/import-lazy
akarion-compliance-cloud,import-local@2.0.0,MIT,https://github.com/sindresorhus/import-local
akarion-compliance-cloud,import-local@3.0.2,MIT,https://github.com/sindresorhus/import-local
akarion-compliance-cloud,imurmurhash@0.1.4,MIT,https://github.com/jensyt/imurmurhash-js
akarion-compliance-cloud,indent-string@2.1.0,MIT,https://github.com/sindresorhus/indent-string
akarion-compliance-cloud,indent-string@4.0.0,MIT,https://github.com/sindresorhus/indent-string
akarion-compliance-cloud,indexes-of@1.0.1,MIT,https://github.com/dominictarr/indexes-of
akarion-compliance-cloud,infer-owner@1.0.4,ISC,https://github.com/npm/infer-owner
akarion-compliance-cloud,inflight@1.0.6,ISC,https://github.com/npm/inflight
akarion-compliance-cloud,inherits@2.0.1,ISC,https://github.com/isaacs/inherits
akarion-compliance-cloud,inherits@2.0.3,ISC,https://github.com/isaacs/inherits
akarion-compliance-cloud,inherits@2.0.4,ISC,https://github.com/isaacs/inherits
akarion-compliance-cloud,ini@1.3.8,ISC,https://github.com/isaacs/ini
akarion-compliance-cloud,ini@2.0.0,ISC,https://github.com/isaacs/ini
akarion-compliance-cloud,install@0.13.0,MIT,https://github.com/benjamn/install
akarion-compliance-cloud,internal-ip@4.3.0,MIT,https://github.com/sindresorhus/internal-ip
